Username;Game;In-game-time;Date
BooleanC5;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 19m 36s 600ms (in-game time) (- place);19m 36s 600ms ();2021-03-20
BooleanC5;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, Vanilla)						 22m 53s 900ms (in-game time) (- place);22m 53s 900ms ();2020-11-24
Boscarvidios;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 17m 40s 500ms (in-game time) (249th place);17m 40s 500ms ();2021-06-25
Boscarvidios;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 19m 18s 500ms (in-game time) (- place);19m 18s 500ms ();2021-06-20
Boscarvidios;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 19m 42s 730ms (in-game time) (- place);19m 42s 730ms ();2020-11-15
Boscarvidios;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 23m 02s 250ms (in-game time) (- place);23m 02s 250ms ();2020-10-05
Boscarvidios;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, Vanilla)						 33m 10s 380ms (in-game time) (- place);33m 10s 380ms ();2020-08-11
Boscarvidios;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, Optifine)						 36m 29s 100ms (in-game time) (- place);36m 29s 100ms ();2020-08-07
Boscarvidios;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, Vanilla)						 42m 29s 550ms (in-game time) (- place);42m 29s 550ms ();2020-07-02
botmet;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 14m 46s 450ms (in-game time) (60th place);14m 46s 450ms ();2021-05-01
botmet;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 17m 46s 300ms (in-game time) (- place);17m 46s 300ms ();2021-02-19
Botulinum;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, CaffeineMC)						 19m 29s 600ms (in-game time) (415th place);19m 29s 600ms ();2021-02-03
Braby_;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 18m 53s 550ms (in-game time) (356th place);18m 53s 550ms ();2021-04-20
bratles;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 19m 23s (in-game time) (407th place);19m 23s ();2021-06-05
bratles;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, CaffeineMC)						 19m 33s 100ms (in-game time) (- place);19m 33s 100ms ();2021-02-18
Brentilda;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, Vanilla)						 9m 36s 933ms (in-game time) (1st place);9m 36s 933ms ();2021-04-19
Bubbawid;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 13m 54s 100ms (in-game time) (30th place);13m 54s 100ms ();2021-04-29
Bubbawid;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 20m 44s 700ms (in-game time) (- place);20m 44s 700ms ();2020-12-24
Bubbawid;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 26m 10s 200ms (in-game time) (- place);26m 10s 200ms ();2020-12-14
Bubbawid;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 27m 55s (in-game time) (- place);27m 55s ();2020-11-19
bulgarian_tears;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, Vanilla)						 17m 15s 500ms (in-game time) (206th place);17m 15s 500ms ();2021-04-15
bulgarian_tears;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, Vanilla)						 18m 49s 050ms (in-game time) (- place);18m 49s 050ms ();2021-04-08
bulgarian_tears;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, Vanilla)						 19m 35s 450ms (in-game time) (- place);19m 35s 450ms ();2021-03-05
bulgarian_tears;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, Vanilla)						 20m 29s 340ms (in-game time) (- place);20m 29s 340ms ();2021-02-23
bulgarian_tears;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 23m 18s 850ms (in-game time) (- place);23m 18s 850ms ();2021-01-26
bulgarian_tears;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 25m 12s 150ms (in-game time) (- place);25m 12s 150ms ();2021-01-12
bulgarian_tears;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 27m 17s 950ms (in-game time) (- place);27m 17s 950ms ();2020-12-30
bulgarian_tears;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 30m 54s 750ms (in-game time) (- place);30m 54s 750ms ();2020-12-07
Buration;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 16m 32s 650ms (in-game time) (151st place);16m 32s 650ms ();2021-03-29
Buration;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 19m 00s 500ms (in-game time) (- place);19m 00s 500ms ();2021-03-12
Buration;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 19m 25s 850ms (in-game time) (- place);19m 25s 850ms ();2021-02-22
Buration;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 20m 04s 900ms (in-game time) (- place);20m 04s 900ms ();2021-02-06
Buration;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 23m 37s 700ms (in-game time) (- place);23m 37s 700ms ();2021-01-17
Buration;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, CaffeineMC)						 25m 47s 717ms (in-game time) (- place);25m 47s 717ms ();2020-12-24
Calamity427;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 17m 11s 250ms (in-game time) (201st place);17m 11s 250ms ();2021-04-18
Calamity427;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 29m 09s 600ms (in-game time) (- place);29m 09s 600ms ();2021-03-13
captainyahli;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 18m 08s 400ms (in-game time) (289th place);18m 08s 400ms ();2021-06-16
captainyahli;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 19m 36s (in-game time) (- place);19m 36s ();2021-05-29
captainyahli;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 27m 00s 850ms (in-game time) (- place);27m 00s 850ms ();2021-05-12
catJAM19;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 16m 10s (in-game time) (128th place);16m 10s ();2021-06-05
catJAM19;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 17m 06s 100ms (in-game time) (- place);17m 06s 100ms ();2021-05-19
catJAM19;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, Vanilla)						 20m 26s 800ms (in-game time) (- place);20m 26s 800ms ();2021-04-18
catJAM19;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, Vanilla)						 23m 23s 250ms (in-game time) (- place);23m 23s 250ms ();2021-04-06
catJAM19;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, Vanilla)						 27m 51s 050ms (in-game time) (- place);27m 51s 050ms ();2021-03-28
catJAM19;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, Vanilla)						 29m 10s (in-game time) (- place);29m 10s ();2021-03-17
catJAM19;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, Vanilla)						 32m 52s 900ms (in-game time) (- place);32m 52s 900ms ();2021-03-05
Centrix1x;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 18m 26s 100ms (in-game time) (319th place);18m 26s 100ms ();2021-05-15
Centrix1x;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 23m 17s 400ms (in-game time) (- place);23m 17s 400ms ();2021-04-30
ChalkBoard;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 18m 12s 600ms (in-game time) (292nd place);18m 12s 600ms ();2021-06-19
Chandelier04;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, CaffeineMC)						 19m 46s (in-game time) (445th place);19m 46s ();2020-12-02
Chaosflo44;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 18m 57s 400ms (in-game time) (363rd place);18m 57s 400ms ();2021-04-15
Chaosflo44;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 20m 16s 400ms (in-game time) (- place);20m 16s 400ms ();2021-03-03
Chaosflo44;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, Vanilla)						 27m 22s 080ms (in-game time) (- place);27m 22s 080ms ();2021-01-16
Chaosflo44;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 32m 45s 065ms (in-game time) (- place);32m 45s 065ms ();2021-01-05
Chaosflo44;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 39m 12s 046ms (in-game time) (- place);39m 12s 046ms ();2020-12-28
Chetoos23;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 16m 59s 850ms (in-game time) (182nd place);16m 59s 850ms ();2021-06-05
Chetoos23;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 17m 27s 800ms (in-game time) (- place);17m 27s 800ms ();2021-05-16
Chetoos23;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 18m 48s 050ms (in-game time) (- place);18m 48s 050ms ();2021-04-04
Chetoos23;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 20m 15s 650ms (in-game time) (- place);20m 15s 650ms ();2021-03-27
Chetoos23;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 21m 33s 100ms (in-game time) (- place);21m 33s 100ms ();2021-03-26
Chetoos23;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 22m 46s 050ms (in-game time) (- place);22m 46s 050ms ();2021-03-02
Chetoos23;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 26m 52s 750ms (in-game time) (- place);26m 52s 750ms ();2021-02-08
Chetoos23;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 32m 09s 200ms (in-game time) (- place);32m 09s 200ms ();2021-02-06
Chetoos23;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 32m 24s 240ms (in-game time) (- place);32m 24s 240ms ();2021-01-27
Chetoos23;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 38m 07s 008ms (in-game time) (- place);38m 07s 008ms ();2021-01-16
Chetoos23;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 45m 13s (in-game time) (- place);45m 13s ();2021-01-05
Chetoos23;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, Vanilla)						 56m 55s 042ms (in-game time) (- place);56m 55s 042ms ();2020-12-15
Chetoos23;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, Vanilla)						 1h 17m 38s 091ms (in-game time) (- place);1h 17m 38s 091ms ();2020-11-30
ChezzyNachos;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 19m 06s 600ms (in-game time) (378th place);19m 06s 600ms ();2021-04-20
ChezzyNachos;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 24m 12s 600ms (in-game time) (- place);24m 12s 600ms ();2021-04-04
ChrisXD;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, CaffeineMC)						 19m 42s (in-game time) (440th place);19m 42s ();2021-04-28
ClickBaitGodz;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 19m 41s (in-game time) (437th place);19m 41s ();2021-05-30
Colooguy;HHH Any% Glitchless - Random Seed, 1.16+							(Hardcore, 1.16.1, F3, Fabric)						 35m 13s 400ms (in-game time) (2nd place);35m 13s 400ms ();2021-04-05
Colooguy;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 17m 23s 850ms (in-game time) (221st place);17m 23s 850ms ();2021-03-12
Colooguy;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, CaffeineMC)						 20m 16s 300ms (in-game time) (- place);20m 16s 300ms ();2020-12-17
Colooguy;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 22m 47s 350ms (in-game time) (- place);22m 47s 350ms ();2020-12-11
Colooguy;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 28m 09s 750ms (in-game time) (- place);28m 09s 750ms ();2020-11-26
Comprex;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 15m 33s 988ms (in-game time) (95th place);15m 33s 988ms ();2021-04-29
Comprex;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, CaffeineMC)						 16m 50s 094ms (in-game time) (- place);16m 50s 094ms ();2021-04-06
Comprex;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, CaffeineMC)						 19m 05s 780ms (in-game time) (- place);19m 05s 780ms ();2021-02-19
Comprex;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, CaffeineMC)						 20m 25s 648ms (in-game time) (- place);20m 25s 648ms ();2021-01-12
connorjayr;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 17m 11s 400ms (in-game time) (202nd place);17m 11s 400ms ();2021-05-18
connorjayr;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 21m 45s 800ms (in-game time) (- place);21m 45s 800ms ();2021-03-28
Coosh02;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 17m 11s 600ms (in-game time) (203rd place);17m 11s 600ms ();2021-02-16
Coosh02;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 21m 31s 650ms (in-game time) (- place);21m 31s 650ms ();2021-01-12
Corobo;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 16m 45s 550ms (in-game time) (167th place);16m 45s 550ms ();2021-04-06
Corobo;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 17m 15s 050ms (in-game time) (- place);17m 15s 050ms ();2021-03-14
Corobo;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 18m 28s 450ms (in-game time) (- place);18m 28s 450ms ();2021-02-28
Corobo;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 18m 47s 050ms (in-game time) (- place);18m 47s 050ms ();2021-02-20
Couriway;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 11m 15s 100ms (in-game time) (3rd place);11m 15s 100ms ();2021-05-11
Couriway;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Hardcore, F3, CaffeineMC)						 16m 11s 850ms (in-game time) (- place);16m 11s 850ms ();2021-02-28
Couriway;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, CaffeineMC)						 14m 36s 500ms (in-game time) (- place);14m 36s 500ms ();2020-11-03
Couriway;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, CaffeineMC)						 17m 58s 650ms (in-game time) (- place);17m 58s 650ms ();2020-10-14
Couriway;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, CaffeineMC)						 19m 28s 250ms (in-game time) (- place);19m 28s 250ms ();2020-09-28
Couriway;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, CaffeineMC)						 21m 36s 900ms (in-game time) (- place);21m 36s 900ms ();2020-09-25
Couriway;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, CaffeineMC)						 22m 43s 900ms (in-game time) (- place);22m 43s 900ms ();2020-09-16
Couriway;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, CaffeineMC)						 23m 08s 300ms (in-game time) (- place);23m 08s 300ms ();2020-09-14
Couriway;Any% Glitchless - Random Seed, 1.16+							(1.16.1, F3, CaffeineMC)						 24m 35s 500ms (in-game time) (- place);24m 35s 500ms ();2020-09-04
Couriway;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, CaffeineMC)						 25m 57s 250ms (in-game time) (- place);25m 57s 250ms ();2020-09-03
Couriway;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, CaffeineMC)						 26m 57s 200ms (in-game time) (- place);26m 57s 200ms ();2020-08-25
Couriway;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, CaffeineMC)						 28m 41s 250ms (in-game time) (- place);28m 41s 250ms ();2020-08-24
Couriway;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, CaffeineMC)						 32m 47s (in-game time) (- place);32m 47s ();2020-08-16
Couriway;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, CaffeineMC)						 34m 38s 280ms (in-game time) (- place);34m 38s 280ms ();2020-08-09
Couriway;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, CaffeineMC)						 42m 27s 050ms (in-game time) (- place);42m 27s 050ms ();2020-08-01
Cpimtong;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 16m 18s 090ms (in-game time) (140th place);16m 18s 090ms ();2021-05-06
Cpimtong;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, Vanilla)						 23m 35s 800ms (in-game time) (- place);23m 35s 800ms ();2021-01-31
Cpimtong;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, Vanilla)						 27m 33s 200ms (in-game time) (- place);27m 33s 200ms ();2021-01-19
CredAhead;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 14m 09s 350ms (in-game time) (40th place);14m 09s 350ms ();2021-04-25
CredAhead;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, CaffeineMC)						 15m 11s 350ms (in-game time) (- place);15m 11s 350ms ();2021-04-20
CredAhead;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 15m 31s 233ms (in-game time) (- place);15m 31s 233ms ();2021-03-07
CredAhead;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 16m 36s 184ms (in-game time) (- place);16m 36s 184ms ();2021-02-25
CredAhead;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 16m 55s 500ms (in-game time) (- place);16m 55s 500ms ();2021-01-27
CredAhead;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 18m 30s 850ms (in-game time) (- place);18m 30s 850ms ();2021-01-17
CredAhead;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 19m 51s 300ms (in-game time) (- place);19m 51s 300ms ();2021-01-07
CredAhead;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 21m 13s 065ms (in-game time) (- place);21m 13s 065ms ();2020-12-16
CredAhead;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, Vanilla)						 23m 39s 030ms (in-game time) (- place);23m 39s 030ms ();2020-09-15
Creppcrafter;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 17m 34s 650ms (in-game time) (236th place);17m 34s 650ms ();2021-06-08
Creppcrafter;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 18m 18s 750ms (in-game time) (- place);18m 18s 750ms ();2021-04-03
Creppcrafter;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 20m 18s 950ms (in-game time) (- place);20m 18s 950ms ();2021-03-09
Creppcrafter;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 25m 34s 015ms (in-game time) (- place);25m 34s 015ms ();2021-02-09
Creppcrafter;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 35m 13s 150ms (in-game time) (- place);35m 13s 150ms ();2021-01-20
Creppcrafter;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, Vanilla)						 47m 19s 054ms (in-game time) (- place);47m 19s 054ms ();2021-01-02
Criticalnstinct;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 18m 30s (in-game time) (323rd place);18m 30s ();2021-06-03
Criticalnstinct;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 18m 37s 500ms (in-game time) (- place);18m 37s 500ms ();2021-05-24
Criticalnstinct;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 22m 40s 300ms (in-game time) (- place);22m 40s 300ms ();2021-05-23
Criticalnstinct;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 22m 55s 250ms (in-game time) (- place);22m 55s 250ms ();2021-04-23
Criticalnstinct;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 39m 38s (in-game time) (- place);39m 38s ();2021-04-20
Criticalnstinct;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 39m 42s 300ms (in-game time) (- place);39m 42s 300ms ();2021-04-18
Crookst;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 14m 16s 167ms (in-game time) (43rd place);14m 16s 167ms ();2021-04-13
