Player,Real time,In-game time,Difficulty,F3,Mods,Date,userlink
fxre,17m 46s 160ms,17m 17s 750ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/fxre
Marlin,17m 33s 610ms,17m 19s 050ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Marlin
G1bnick,19m 27s 400ms,17m 19s 400ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/G1bnick
dominn,17m 41s 370ms,17m 21s 500ms,1.16.1,Normal,F3,CaffeineMC,https://www.speedrun.com/user/dominn
NotAnEzRandy,17m 48s 741ms,17m 21s 800ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/NotAnEzRandy
towdan,17m 40s 940ms,17m 22s,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/towdan
Galacticafro,17m 22s 320ms,17m 22s 320ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Galacticafro
Dc210,17m 42s 380ms,17m 23s 400ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Dc210
Colooguy,18m 14s 530ms,17m 23s 850ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Colooguy
fingeon27,17m 30s 570ms,17m 24s 400ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/fingeon27
Qnly_qdm,17m 40s 260ms,17m 25s,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/Qnly_qdm
veriguturwiso,17m 59s 310ms,17m 26s 150ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/veriguturwiso
minaxa,17m 40s 760ms,17m 27s 950ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/minaxa
xlourx,17m 49s 590ms,17m 28s 650ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/xlourx
Dratinia,17m 57s 400ms,17m 29s 200ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Dratinia
TheMonst3RPG,17m 43s 520ms,17m 29s 350ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/TheMonst3RPG
Vekzys,17m 32s 730ms,17m 30s,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Vekzys
egeorge7,18m 14s 720ms,17m 30s 850ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/egeorge7
Kuee,19m 02s 700ms,17m 31s 600ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Kuee
helloangelo,17m 46s 120ms,17m 31s 950ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/helloangelo
TapL,17m 41s 740ms,17m 33s,1.16.1,Normal,F3,CaffeineMC,https://www.speedrun.com/user/TapL
Jamima,17m 44s 230ms,17m 34s 200ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Jamima
Creppcrafter,17m 47s 530ms,17m 34s 650ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Creppcrafter
thebuggy9000,18m 16s 800ms,17m 34s 650ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/thebuggy9000
Darkmast3r,18m 06s 310ms,17m 35s 700ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Darkmast3r
Shipoman,18m 12s 080ms,17m 35s 700ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Shipoman
raddles,18m 05s 020ms,17m 35s 900ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/raddles
eedu,19m 57s,17m 36s 900ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/eedu
pluginL,17m 40s 840ms,17m 37s 800ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/pluginL
Scuf,17m 52s 020ms,17m 38s 500ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Scuf
WATTSONI,17m 51s 890ms,17m 38s 750ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/WATTSONI
nok,18m 15s 700ms,17m 38s 750ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/nok
Leaf___,18m 42s 930ms,17m 39s 900ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Leaf___
Blyde_,17m 51s,17m 40s 100ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Blyde_
Keima,17m 45s 720ms,17m 40s 150ms,1.16.1,Normal,F3,Vanilla,https://www.speedrun.com/user/Keima
Boscarvidios,17m 40s 500ms,17m 40s 500ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Boscarvidios
TigerFTW,18m 12s 060ms,17m 42s 050ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/TigerFTW
batatowisk08,18m 58s 200ms,17m 42s 300ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/batatowisk08
DoyPingu,18m 07s 130ms,17m 42s 400ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/DoyPingu
kielec,17m 55s 850ms,17m 42s 650ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/kielec
SmallestBeanie,18m 25s,17m 42s 650ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/SmallestBeanie
Lqaz,17m 56s 060ms,17m 44s 100ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/Lqaz
Nick7247,18m 08s 580ms,17m 46s 600ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Nick7247
tjthings,17m 58s 170ms,17m 46s 750ms,1.16.1,Normal,F3,CaffeineMC,https://www.speedrun.com/user/tjthings
ElRichi,18m 04s 860ms,17m 47s 500ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/ElRichi
SpiffyCheese,17m 58s 800ms,17m 47s 650ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/SpiffyCheese
ExT,18m 06s,17m 47s 850ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/zhaopoww
zhaopoww,18m 27s 210ms,17m 48s 750ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/tsuru
tsuru,17m 49s 250ms,17m 49s 350ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/danhem9
danhem9,18m 37s 540ms,17m 49s 400ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/OpsoG
OpsoG,18m 15s 150ms,17m 49s 750ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Hultaj
Hultaj,18m 39s 770ms,17m 51s 650ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Heaven24x
Heaven24x,18m 00s 740ms,17m 51s 700ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/baragona
baragona,17m 56s 480ms,17m 52s 200ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/nwolc
nwolc,18m 02s 080ms,17m 52s 800ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Jigjester
Jigjester,18m 02s 420ms,17m 53s 650ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/StainlessSteel
StainlessSteel,19m 41s 717ms,17m 53s 800ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/BABEBA
BABEBA,18m 06s 330ms,17m 53s 900ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/PerveRonyy
PerveRonyy,18m 45s 970ms,17m 54s 400ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/felipebtw
felipebtw,17m 54s 600ms,17m 54s 850ms,1.16.1,Normal,F3,CaffeineMC,https://www.speedrun.com/user/Vivek295
Vivek295,17m 55s 950ms,17m 55s 950ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Fluhhe
Fluhhe,18m 13s 770ms,17m 56s 100ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/AMBERLOVESARCHIE
AMBERLOVESARCHIE,18m 24s,17m 57s,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/tekniik
tekniik,18m 44s 810ms,17m 58s 900ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Luco
Luco,18m 31s,17m 59s,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Theb
Theb,18m 49s 630ms,17m 59s 550ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/look_
look_,18m 09s 520ms,17m 59s 600ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/speedycube64
speedycube64,18m 03s 570ms,18m 00s 200ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Blazing_Shade
Blazing_Shade,18m 32s 810ms,18m 01s 450ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/TaymNeon
TaymNeon,18m 15s 520ms,18m 03s 450ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Melizsa
Melizsa,18m 28s 150ms,18m 04s 550ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/stratboi
stratboi,19m 27s 675ms,18m 05s 950ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/pixent
pixent,18m 25s,18m 06s 150ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/PandapigGamer
PandapigGamer,18m 22s 350ms,18m 07s 400ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Thijmen
Thijmen,18m 24s 540ms,18m 07s 500ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Sinneoh
Sinneoh,18m 36s 560ms,18m 08s 150ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/captainyahli
captainyahli,21m 19s 640ms,18m 08s 400ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Latezk
Latezk,18m 31s 090ms,18m 09s 350ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/Xx0MrGamer0xX
Xx0MrGamer0xX,18m 10s 470ms,18m 10s 450ms,1.16.1,Normal,F3,CaffeineMC,https://www.speedrun.com/user/ChalkBoard
ChalkBoard,18m 41s 880ms,18m 12s 600ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Redmaddic
Redmaddic,18m 13s 180ms,18m 12s 750ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Oliver_Piper
Oliver_Piper,18m 15s,18m 13s,1.16.1,Normal,F3,CaffeineMC,https://www.speedrun.com/user/Un_Mexican0
Un_Mexican0,18m 25s 870ms,18m 13s 700ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/SunOmega
SunOmega,19m 22s 260ms,18m 14s,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/macell
macell,18m 34s 170ms,18m 14s 150ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/MathoX
MathoX,18m 26s 160ms,18m 14s 700ms,1.16.1,Normal,No F3,CaffeineMC,https://www.speedrun.com/user/NumberWheat4787
NumberWheat4787,18m 25s 077ms,18m 15s 150ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/PozXNivMC
PozXNivMC,18m 15s 530ms,18m 15s 530ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/sockmonkey747
sockmonkey747,18m 34s 440ms,18m 15s 700ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/SnasTheSkeleton
SnasTheSkeleton,18m 23s 250ms,18m 16s,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/672JengaBlocks
672JengaBlocks,18m 26s 740ms,18m 16s,1.16.1,Normal,F3,Vanilla,https://www.speedrun.com/user/ADANDOC
ADANDOC,18m 34s 010ms,18m 16s 100ms,1.16.1,Normal,F3,CaffeineMC,https://www.speedrun.com/user/EmpireKills702
EmpireKills702,19m 11s 230ms,18m 16s 750ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Slackow
Slackow,18m 37s 240ms,18m 17s,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/O_Berry
O_Berry,18m 37s 690ms,18m 17s,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/VMiZ
VMiZ,18m 42s 620ms,18m 17s,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Jaycee7C
Jaycee7C,18m 45s 970ms,18m 20s,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/SpeedNintendo
SpeedNintendo,18m 32s 630ms,18m 20s 400ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Lum1n
Lum1n,19m 11s 280ms,18m 20s 850ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/VikJos
VikJos,18m 40s 300ms,18m 22s,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Skitanater
Skitanater,18m 36s,18m 22s 450ms,1.16.1,Normal,F3,CaffeineMC,https://www.speedrun.com/user/ningkaiyang
ningkaiyang,19m 00s 000ms,18m 23s 000ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Elysaku
Elysaku,18m 26s 480ms,18m 24s 100ms,1.16.1,Hardcore,No F3,CaffeineMC,https://www.speedrun.com/user/Aspect30
Aspect30,18m 24s 520ms,18m 24s 250ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/sergietesan
sergietesan,,18m 25s 080ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/I_Martin_I
I_Martin_I,18m 42s 210ms,18m 25s 200ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Centrix1x
Centrix1x,19m 04s 850ms,18m 26s 100ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/ItsssLolo
ItsssLolo,18m 27s 950ms,18m 27s 500ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/BalleGaming
BalleGaming,18m 37s 770ms,18m 29s,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/koko_mp4
koko_mp4,18m 37s 880ms,18m 29s,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Criticalnstinct
Criticalnstinct,18m 44s,18m 30s,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Asterie
Asterie,19m 08s,18m 30s,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Quivern
Quivern,18m 31s 930ms,18m 30s 700ms,1.16.1,Normal,F3,CaffeineMC,https://www.speedrun.com/user/HanDerIsak
HanDerIsak,18m 56s 430ms,18m 31s,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/AceRPx
AceRPx,18m 35s 300ms,18m 31s 200ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/VenfyTheKiller
VenfyTheKiller,18m 42s 610ms,18m 31s 300ms,1.16.1,Normal,F3,CaffeineMC,https://www.speedrun.com/user/gbrbgryn
gbrbgryn,18m 48s 280ms,18m 31s 500ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Servalot
Servalot,19m 53s 950ms,18m 32s 350ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/whatevermarco
whatevermarco,18m 59s,18m 33s,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/pure9243
pure9243,20m 17s 170ms,18m 33s 400ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/LucPerecOgurec
LucPerecOgurec,18m 46s 040ms,18m 37s 150ms,1.16.1,Hardcore,No F3,CaffeineMC,https://www.speedrun.com/user/Officialjamesbob
Officialjamesbob,18m 41s 880ms,18m 37s 250ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/MemoryHunter
MemoryHunter,18m 59s 990ms,18m 37s 250ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/TaxmanMax
TaxmanMax,18m 57s 190ms,18m 39s,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Vondraker
Vondraker,19m 14s 537ms,18m 39s 350ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Nymsan
Nymsan,18m 56s 370ms,18m 39s 600ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/_Arctic_
_Arctic_,18m 50s 090ms,18m 40s 600ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Sp3dward
Sp3dward,19m 52s,18m 41s,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/felipinhu
felipinhu,19m 15s 810ms,18m 42s 200ms,1.16.1,Easy,No F3,CaffeineMC,https://www.speedrun.com/user/Veeeegard
Veeeegard,19m 20s 920ms,18m 43s 900ms,1.16.1,Normal,F3,CaffeineMC,https://www.speedrun.com/user/asky
asky,20m 31s 700ms,18m 43s 900ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/davidsochill
davidsochill,19m 09s 910ms,18m 44s 050ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/silverdrmario
silverdrmario,18m 50s 320ms,18m 45s 700ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Al3xanDE_15
Al3xanDE_15,19m 15s 120ms,18m 46s 850ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/xCrownie
xCrownie,19m 10s,18m 47s 350ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/7Pixels
7Pixels,19m 08s 790ms,18m 47s 750ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/MeisterMaki
MeisterMaki,18m 56s 820ms,18m 49s 650ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/wallacetaa
wallacetaa,19m 01s 030ms,18m 49s 900ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/ZacKHD
ZacKHD,19m 20s 780ms,18m 50s 100ms,1.16.1,Normal,F3,CaffeineMC,https://www.speedrun.com/user/r4msey
r4msey,19m 33s 420ms,18m 51s,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/WarySkyPlayer
WarySkyPlayer,20m 17s 480ms,18m 51s 700ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/gamer_nl
gamer_nl,19m 20s 010ms,18m 53s 050ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Bayermaster
Bayermaster,19m 00s 424ms,18m 53s 132ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Braby_
Braby_,19m 21s 840ms,18m 53s 550ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/karelkop
karelkop,19m 14s 680ms,18m 54s,1.16.1,Normal,F3,CaffeineMC,https://www.speedrun.com/user/Zoteck
Zoteck,19m 15s 300ms,18m 54s 050ms,1.16.1,Normal,No F3,CaffeineMC,https://www.speedrun.com/user/DesktopFolder
DesktopFolder,19m 03s 510ms,18m 54s 700ms,1.16.1,Normal,F3,CaffeineMC,https://www.speedrun.com/user/Omitts
Omitts,19m 07s 670ms,18m 54s 900ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/ADAMOS26
ADAMOS26,19m 18s 520ms,18m 55s 650ms,1.16.1,Normal,F3,CaffeineMC,https://www.speedrun.com/user/Trizek
Trizek,21m 48s 980ms,18m 56s,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/Chaosflo44
Chaosflo44,19m 16s 550ms,18m 57s 400ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Blazeboar
Blazeboar,19m 17s,18m 57s 600ms,1.16.1,Normal,F3,CaffeineMC,https://www.speedrun.com/user/IsaacLewisS
IsaacLewisS,19m 16s 000ms,18m 58s 000ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Chreymd
Chreymd,20m 00s 500ms,18m 59s 250ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Ivwn
Ivwn,19m 13s 500ms,18m 59s 850ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/TuCara9
TuCara9,20m 11s,19m 00s 350ms,1.16.1,Easy,No F3,CaffeineMC,https://www.speedrun.com/user/Purpulpeopleater
Purpulpeopleater,19m 40s 920ms,19m 01s 700ms,1.16.1,Normal,F3,CaffeineMC,https://www.speedrun.com/user/Eficz
Eficz,19m 22s 540ms,19m 02s,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/X0tic
X0tic,21m 53s 790ms,19m 02s,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/PEOJI
PEOJI,19m 27s 300ms,19m 02s 650ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/NBALVARO
NBALVARO,19m 35s 400ms,19m 02s 700ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/ybot76
ybot76,21m 08s 850ms,19m 03s 450ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Daferade
Daferade,19m 09s 640ms,19m 05s 750ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Krerey
Krerey,20m 02s 818ms,19m 06s 300ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/PurpleSherbet
PurpleSherbet,19m 11s 670ms,19m 06s 500ms,1.16.1,Normal,F3,CaffeineMC,https://www.speedrun.com/user/ChezzyNachos
ChezzyNachos,19m 17s 010ms,19m 06s 600ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/renz4short
renz4short,19m 29s 520ms,19m 07s 650ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/n1kku7
n1kku7,19m 38s,19m 09s,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Ahreo
Ahreo,19m 21s 047ms,19m 09s 025ms,,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Zarratix
Zarratix,19m 09s 086ms,19m 09s 045ms,1.16.1,Hardcore,F3,CaffeineMC,https://www.speedrun.com/user/Spitfire57
Spitfire57,19m 13s 320ms,19m 09s 200ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/LukeWarm
LukeWarm,19m 38s 780ms,19m 09s 850ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/avieuwu
avieuwu,19m 30s 920ms,19m 11s 050ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/spice
spice,20m 02s 498ms,19m 11s 100ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/TobiaszGaming
TobiaszGaming,19m 17s 880ms,19m 11s 850ms,1.16.1,Normal,F3,CaffeineMC,https://www.speedrun.com/user/dinonuggieboi
dinonuggieboi,19m 31s 670ms,19m 11s 850ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/VDPineapple
VDPineapple,20m 30s 450ms,19m 11s 950ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Talon
Talon,19m 50s 320ms,19m 12s 050ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/nebulask1es
nebulask1es,19m 12s 570ms,19m 12s 570ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Unknwon
Unknwon,19m 55s 170ms,19m 13s 500ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Bellex
Bellex,19m 13s 683ms,19m 13s 683ms,1.16.1,Normal,F3,CaffeineMC,https://www.speedrun.com/user/Hanabi
Hanabi,21m 35s,19m 14s,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/peet_jr
peet_jr,19m 31s 980ms,19m 14s 550ms,1.16.1,Normal,F3,CaffeineMC,https://www.speedrun.com/user/JanLive
JanLive,19m 31s 590ms,19m 15s,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Xia_Wen
Xia_Wen,19m 27s 510ms,19m 15s 100ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Renitky
Renitky,19m 50s 300ms,19m 16s 750ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Moerino
Moerino,19m 34s 950ms,19m 18s 700ms,1.16.1,Normal,F3,CaffeineMC,https://www.speedrun.com/user/DuncanRuns
DuncanRuns,19m 19s 164ms,19m 18s 900ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/TheoRuns
TheoRuns,19m 29s 340ms,19m 19s,1.16.1,Hardcore,F3,CaffeineMC,https://www.speedrun.com/user/Gemlingur
Gemlingur,19m 32s 300ms,19m 19s 050ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/JBCBOSS
JBCBOSS,19m 40s 288ms,19m 20s 300ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/MegaUltra_X
MegaUltra_X,19m 30s 770ms,19m 20s 850ms,1.16.1,Normal,F3,Vanilla,https://www.speedrun.com/user/sammysignal
sammysignal,19m 39s 220ms,19m 21s 500ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Xrrer
Xrrer,19m 40s 340ms,19m 22s 450ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/bratles
bratles,19m 55s,19m 23s,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Landslide88
Landslide88,19m 52s 058ms,19m 23s 050ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/drcopium
drcopium,19m 57s,19m 25s,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/OleQ
OleQ,19m 35s 230ms,19m 25s 150ms,1.16.1,Normal,F3,CaffeineMC,https://www.speedrun.com/user/temp_gd
temp_gd,19m 54s 440ms,19m 25s 950ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/rediban
rediban,19m 27s 780ms,19m 27s 400ms,1.16.1,Easy,No F3,CaffeineMC,https://www.speedrun.com/user/floonf
floonf,19m 46s 167ms,19m 27s 550ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/blobserr
blobserr,19m 35s 821ms,19m 28s 850ms,1.16.1,Easy,No F3,CaffeineMC,https://www.speedrun.com/user/Botulinum
Botulinum,19m 56s 490ms,19m 29s 600ms,1.16.1,Normal,F3,CaffeineMC,https://www.speedrun.com/user/Mishbanya
Mishbanya,20m 23s 150ms,19m 29s 850ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/actwashere
actwashere,19m 53s 860ms,19m 30s 200ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/ItzFoxey
ItzFoxey,19m 42s,19m 30s 550ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/DrDrProf
DrDrProf,19m 57s 800ms,19m 31s,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Punz
Punz,19m 42s 034ms,19m 31s 283ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/jacato
jacato,19m 31s 450ms,19m 31s 450ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/tssal
tssal,20m 55s 600ms,19m 32s 333ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Bionerd314
Bionerd314,21m 17s,19m 32s 350ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/SergioWott
SergioWott,20m 05s 080ms,19m 32s 400ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/s8ris
